Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Precipitation,Conditions
"Rajgangpur, Rajagangapur(P), Odisha, India",11/16/2019,29.9,15.9,24.5,29.5,0,0,1,170,2.9,0,63.23,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/17/2019,31.1,16.4,24.9,30.4,0,0,1.8,76.67,3,0,61.94,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/18/2019,30.4,17.2,24.6,29.8,0,0,1.8,76.67,3.2,2.8,63.01,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/19/2019,30.1,17.2,24.4,29.8,0,0,1.8,76.67,3.6,0,58.02,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/20/2019,29.1,16.7,24,29.5,0,0,1.8,76.67,3.1,17.8,62.85,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/21/2019,29.1,17.2,23.9,29,0,0,1,90,3,25.1,64.48,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",11/22/2019,29.4,17.2,24.2,29.6,0,0,1.8,76.67,2.9,0,66.6,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/23/2019,29.4,17.1,23.6,28.8,0,0,1,70,2.7,0,61.99,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/24/2019,29.4,16.2,23.8,29.2,0,0,3.6,70,2.9,0,63.15,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/25/2019,29.9,16.4,23.7,30,0,0,1,90,2.7,2.4,62.85,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/26/2019,29.7,16.1,24.4,30.4,0,0,1.8,70,3,0,64.1,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/27/2019,30.1,15.9,24.2,31.6,0,0,1,90,2.3,1.6,68.16,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/28/2019,29.1,16.4,23.6,29.9,0,0,1,90,2.3,1.6,68.38,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/29/2019,30.1,17.4,24.1,30.3,0,0,1,90,2.3,2.9,68.32,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",11/30/2019,29.1,17.2,23.9,29.9,0,0,1.8,63.33,2.3,1.8,69.13,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-01-2019,28.1,17.4,23.5,28.9,0,0,3.6,76.67,2.4,51.1,72.48,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",12-02-2019,28.2,17.4,23.3,28.1,0,0,1,90,2.9,17.1,62.78,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-03-2019,29.2,15.9,23.2,28.7,0,0,1.8,76.67,2.5,3.3,64.14,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-04-2019,27.9,15.7,22.2,27.5,0,0,3.6,66,2.5,3.2,59.25,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-05-2019,26.2,12.7,20.5,26,0,0,3.6,58,3.3,0.8,53.01,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-06-2019,26.7,11.9,20.6,26,0,0,1,90,2.7,0.8,62.47,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-07-2019,28.1,13.4,22,27.5,0,0,3.6,63.33,2.5,1.8,64.1,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-08-2019,29.1,14.4,22.4,28.4,0,0,3.6,90,3,6.7,61.71,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-09-2019,27.9,14.7,22.4,27.7,0,0,1,90,2.8,5.6,63.33,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-10-2019,28.1,15.1,22.7,27.9,0,0,1,90,3,10,64.87,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-11-2019,28.1,15.2,22.4,27.9,0,0,5.4,145,2.3,0,63.96,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12-12-2019,28.1,15.4,22.6,27.7,0,0,3.6,115,2.4,7.6,64.44,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/13/2019,28.2,15.9,23.2,28.4,0,0,5.4,142.5,2.8,22.4,68.14,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/14/2019,29.1,16.9,23.6,29.5,0,0,3.6,105,2.6,12.9,69.3,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/15/2019,28.1,18.2,23.8,28.9,0,0,5.4,138.57,3.5,16.7,69.63,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/16/2019,26.4,17.8,22.5,27,0,0,21.5,76.67,2.3,68.7,77.09,0.4,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",12/17/2019,25.4,19.2,22.3,27,0,0,1,90,2.2,46.9,81.23,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",12/18/2019,26.1,15.9,20.8,27,0,0,1.8,153.33,3.5,18.7,63.17,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/19/2019,26.4,11.1,20.4,27,0,0,3.6,160,4.4,0,56.72,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/20/2019,27.1,10.7,20.7,26.6,0,0,1,90,3.5,6.1,56.42,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/21/2019,27.1,11.4,20.8,26.4,0,0,1.8,136.67,4.1,45.4,54.87,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",12/22/2019,29.1,14.4,22.8,28,0,0,1.8,76.67,4.2,52.9,53.16,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",12/23/2019,26.1,16.9,21.6,27,0,0,1,90,4.1,57.3,61.35,0,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",12/24/2019,28.1,14.2,22.2,28.3,0,0,5.4,70,2.3,0,66.37,0,Clear
"Rajgangpur, Rajagangapur(P), Odisha, India",12/25/2019,28.9,15.1,23.1,28.4,0,0,3.6,146,2.3,13.5,62.88,0,Clear
"Chennai, TN, India",01-01-2019,30,20,24.4,32.4,0,0,22.3,116.96,5.5,24.5,67.17,0,Clear
"Chennai, TN, India",01-02-2019,29,20,25.5,30.3,0,0,22.3,115.48,5.1,38.5,67,0,Partially cloudy
"Chennai, TN, India",01-03-2019,30,20.8,24.9,31.9,0,0,18.6,104.17,4.5,35.1,72.09,0,Partially cloudy
"Chennai, TN, India",01-04-2019,30,21,25,30.8,0,0,22.3,98.21,4.5,27,72.57,0,Partially cloudy
"Chennai, TN, India",01-05-2019,29,21,25.1,30.3,0,0,18.4,79.3,4.6,41.3,71.93,0,Partially cloudy
"Chennai, TN, India",01-06-2019,30,21,24.9,30.8,0,0,14.8,123.46,4.5,39.5,71.09,0,Partially cloudy
"Chennai, TN, India",01-07-2019,30,22,25.1,31.9,0,0,30.8,72.95,4.8,35.5,75.03,0,Partially cloudy
"Chennai, TN, India",01-08-2019,30,21,25.4,30.7,0,0,29.1,98.54,4.4,21.2,72.46,0,Clear
"Chennai, TN, India",01-09-2019,30,19,25.4,30.4,0,0,27.7,90.3,4.5,27.5,70.82,0,Partially cloudy
"Chennai, TN, India",01-10-2019,30.5,21,26,31.6,0,0,18.9,91.29,4.6,29.8,70.56,0,Partially cloudy
"Chennai, TN, India",01-11-2019,29.7,21,25.8,30.8,0,0,24.4,117.17,4,27.2,71.19,0,Partially cloudy
"Chennai, TN, India",01-12-2019,29,21,25.5,30.3,0,0,22.3,74.46,5,30.7,69.13,0,Partially cloudy
"Chennai, TN, India",01/13/2019,29,21,25.3,30.8,0,0,18.4,87.13,5,40.3,70.04,0,Partially cloudy
"Chennai, TN, India",01/14/2019,30,21,25.1,30.8,0,0,18.1,71.5,4.4,29.2,69.21,0,Partially cloudy
"Chennai, TN, India",01/15/2019,29,20,24.5,30.8,0,0,22.3,140.6,3.9,30.6,75.75,0,Partially cloudy
"Chennai, TN, India",01/16/2019,30,21,25.1,31.9,0,0,20.5,108.08,4.1,28.2,76.69,0,Partially cloudy
"Chennai, TN, India",01/17/2019,29,21,25.2,31.4,0,0,22.3,108.71,3.4,27.8,78.82,0,Partially cloudy
"Chennai, TN, India",01/18/2019,29,22,25.4,30.3,0,0,22.3,37.54,4.1,32.1,71.34,0,Partially cloudy
"Chennai, TN, India",01/19/2019,29,21,25.1,29.8,0,0,22.3,101.21,4.6,32.5,71.7,0,Partially cloudy
"Chennai, TN, India",01/20/2019,29,20,24.7,30.8,0,0,18.4,90.68,4.8,35.6,74.87,0,Partially cloudy
"Chennai, TN, India",01/21/2019,29,21,24.7,30.3,0,0,18.4,104.91,4.4,42.2,73.18,0,Partially cloudy
"Chennai, TN, India",01/22/2019,29,21,25.1,31.4,0,0,18.4,126.21,4.9,37.6,75.13,0,Partially cloudy
"Chennai, TN, India",01/23/2019,30,21,25.3,33.3,0,0,22.3,109.25,4.7,31.2,79.01,0,Partially cloudy
"Chennai, TN, India",01/24/2019,31,22,26,34.1,0,0,20.5,88.48,4.9,29.9,76.39,0,Partially cloudy
"Chennai, TN, India",01/25/2019,31,23,26.9,35.5,0,0,22.3,114.17,5.2,42.1,79.92,0,Partially cloudy
"Chennai, TN, India",01/26/2019,31,25.5,27.7,35.1,0,0,22.3,91.08,5.7,44,76.16,0,Partially cloudy
"Chennai, TN, India",01/27/2019,30,24,26.9,32.6,0,0,24.1,78.13,6.5,48,74.69,0,Partially cloudy
"Chennai, TN, India",01/28/2019,29,25,26.9,31.4,0,0,22.3,45.63,6.7,53.5,71.07,0,Partially cloudy
"Chennai, TN, India",01/29/2019,30,23,26,32,0,0,20,145.41,5,43,75.02,0.2,"Rain, Partially cloudy"
"Chennai, TN, India",01/30/2019,29,23,25.9,31.4,0,0,22.3,123.46,4.6,37.2,72.84,0,Partially cloudy
"Chennai, TN, India",01/31/2019,30,22,26.2,31.9,0,0,25.9,35,4.9,43.3,69.48,0,Partially cloudy
"Chennai, TN, India",02-01-2019,30,22,25.9,31.3,0,0,18.5,83.54,5.3,38,69.51,0,Partially cloudy
"Chennai, TN, India",02-02-2019,31,22,26.2,31.4,0,0,24.1,112.48,5.4,34.6,70.56,0,Partially cloudy
"Chennai, TN, India",02-03-2019,31,23,26.8,33,0,0,24.4,84.54,5.6,35.5,72.75,0,Partially cloudy
"Chennai, TN, India",02-04-2019,30,24,27,34.1,0,0,23.9,72.09,5.2,45.9,75.62,0,Partially cloudy
"Chennai, TN, India",02-05-2019,31,23,26.8,33,0,0,18.4,54.65,5.5,32.7,73.77,0,Partially cloudy
"Chennai, TN, India",02-06-2019,32,23,26.7,34.1,0,0,22.3,57.21,5.5,29.1,72.87,0,Partially cloudy
"Chennai, TN, India",02-07-2019,31,23,27,34.6,0,0,18.4,139.79,5,31,75.94,0,Partially cloudy
"Chennai, TN, India",02-08-2019,32,24,27.9,37.9,0,0,18.4,138.58,5.3,34.4,77.4,0,Partially cloudy
"Chennai, TN, India",02-09-2019,32,25,28.3,37.9,0,0,20.5,131.04,5.5,49.4,77.57,0,Partially cloudy
"Chennai, TN, India",02-10-2019,31,26,28,36.5,0,0,22.3,74.29,5.8,42.4,78.78,0,Partially cloudy
"Chennai, TN, India",02-11-2019,30,26.7,27.9,34.1,0,0,22.3,50.58,5.3,57.3,75.47,0,Partially cloudy
"Chennai, TN, India",02-12-2019,31,24,27.5,33,0,0,22.3,34.67,5.5,39.4,72.79,0,Partially cloudy
"Chennai, TN, India",02/13/2019,31,24,27.3,33.7,0,0,25.1,68.58,5.7,40.5,69.85,0,Partially cloudy
"Chennai, TN, India",02/14/2019,32,24,27.1,35.8,0,0,18.4,64.54,5.5,35.5,75.81,0,Partially cloudy
"Chennai, TN, India",02/15/2019,32,24,27.9,35.8,0,0,18.4,81.58,6,23.8,72.5,0,Clear
"Chennai, TN, India",02/16/2019,33,25,28.5,37.9,0,0,22.3,161.57,5.6,33.2,75.32,0,Partially cloudy
"Chennai, TN, India",02/17/2019,34,25,28.7,39.4,0,0,24.1,153.75,5.8,37.5,76.48,0,Partially cloudy
"Chennai, TN, India",02/18/2019,33,26,29,42.1,0,0,24.1,135.25,6,41.6,80.8,0,Partially cloudy
"Chennai, TN, India",02/19/2019,32,27,29.2,39.2,0,0,18.4,108.75,5.9,40.5,77.9,0,Partially cloudy
"Chennai, TN, India",02/20/2019,32,25.4,28.7,36.8,0,0,19.6,91.33,6.5,40.3,71.72,0,Partially cloudy
"Chennai, TN, India",02/21/2019,32,24.2,27.7,35.8,0,0,16.6,103.65,6,34.2,73.67,0,Partially cloudy
"Chennai, TN, India",02/22/2019,34,22.9,27.7,34.1,0,0,16.6,74.42,5.7,28.2,65.6,0,Partially cloudy
"Chennai, TN, India",02/23/2019,35,21,27.8,34,0,0,14.8,140.05,5.3,20.2,60.25,0,Clear
"Chennai, TN, India",02/24/2019,34,22,27.5,36.5,0,0,18.4,146.36,5.8,23.6,71.93,0,Clear
"Chennai, TN, India",02/25/2019,33,23,27.7,36.1,0,0,22.3,176.29,5.8,20.8,72.49,0,Clear
"Chennai, TN, India",02/26/2019,34,23,28.1,38.3,0,0,18.4,165.22,5.8,33.5,74.83,0,Partially cloudy
"Chennai, TN, India",02/27/2019,34,26,28.9,40.6,0,0,24.1,151.46,6.2,40.5,75.79,0,Partially cloudy
"Chennai, TN, India",02/28/2019,33,26.1,29.1,39.3,0,0,25.9,148.54,5.8,46.8,78.09,3.73,"Rain, Partially cloudy"
"Chennai, TN, India",03-01-2019,32,27.4,29.3,39.2,0,0,24.1,118.71,5.7,54.2,76.84,0,Partially cloudy
"Chennai, TN, India",03-02-2019,32,25,29,34.9,0,0,20.5,70.78,6.5,37.9,67.93,0,Partially cloudy
"Chennai, TN, India",03-03-2019,33,26,29.1,38.1,0,0,20.5,127.04,5.9,38.4,70.99,0,Partially cloudy
"Chennai, TN, India",03-04-2019,34,25,29,39.4,0,0,27.7,155.42,6.1,33.4,72.34,0,Partially cloudy
"Chennai, TN, India",03-05-2019,37,26,29.5,43.2,0,0,27.7,176.33,6.3,21.4,75.6,0,Clear
"Chennai, TN, India",03-06-2019,36,26.8,30,43.2,0,0,23.2,169.58,6.4,25,74.08,0,Clear
"Chennai, TN, India",03-07-2019,36,27.3,30.3,44.7,0,0,119.7,154.63,6.7,25.4,73.42,0,Partially cloudy
"Chennai, TN, India",03-08-2019,34,27.4,29.8,43.5,0,0,25.9,113.21,6.6,38.4,80.17,0,Partially cloudy
"Chennai, TN, India",03-09-2019,33,25.6,29.6,42.1,0,0,26.4,129.46,6.7,43,79.04,0,Partially cloudy
"Chennai, TN, India",03-10-2019,34,24.2,29.6,40.6,0,0,22.3,160.63,7.4,34.7,75.09,0,Partially cloudy
"Chennai, TN, India",03-11-2019,34,26,29.6,39.4,0,0,20.5,142.5,6.6,31.4,71.56,0,Partially cloudy
"Chennai, TN, India",03-12-2019,35,25,29.5,36.8,0,0,22.3,156.58,6.4,23.1,68.15,0,Clear
"Chennai, TN, India",03/13/2019,34,24,28.7,37.3,0,0,17.5,176.42,5.9,25.4,69.06,0,Partially cloudy
"Chennai, TN, India",03/14/2019,35,24,29.5,38.5,0,0,18.4,134.86,5.9,23.5,62.02,0,Clear
"Chennai, TN, India",03/15/2019,35,23,29.2,35.8,0,0,18.4,149.33,6,22.7,63.37,0,Clear
"Chennai, TN, India",03/16/2019,33,24,29,36.6,0,0,22.3,146.71,5.9,28.8,68.18,0,Partially cloudy
"Chennai, TN, India",03/17/2019,33,25,28.7,36.1,0,0,23.5,160.38,6.1,36.3,67.64,0,Partially cloudy
"Chennai, TN, India",03/18/2019,33,24,28.7,36.1,0,0,34.1,168.46,6.3,24.9,68.89,0,Clear
"Chennai, TN, India",03/19/2019,34,25.7,29.2,39.4,0,0,25.9,163.91,6.6,30.5,71.36,0,Partially cloudy
"Chennai, TN, India",03/20/2019,34.4,25,29.4,39.7,0,0,24.1,170.46,6.5,35.1,72.13,0,Partially cloudy
"Chennai, TN, India",03/21/2019,35.5,24.9,29.5,40.1,0,0,25.9,167.54,6.7,32,70.01,0,Partially cloudy
"Chennai, TN, India",03/22/2019,35,25,29.4,41.9,0,0,24.1,178.92,6.5,28.7,73.34,0,Partially cloudy
"Chennai, TN, India",03/23/2019,36,24.8,30.3,41.9,0,0,20.5,174.67,6.5,30.6,73.12,0,Partially cloudy
"Chennai, TN, India",03/24/2019,36,26.8,30.2,41.9,0,0,20.5,174.96,6.5,33.7,72.76,0,Partially cloudy
"Chennai, TN, India",03/25/2019,34,25.9,29.6,40.6,0,0,20.5,168.43,6.5,27.4,73.94,0,Partially cloudy
"Chennai, TN, India",03/26/2019,36,26,30.1,38.3,0,0,25.9,154.17,6.9,24.7,68.53,0,Clear
"Chennai, TN, India",03/27/2019,34,25,29.5,40.6,0,0,24.1,163.67,6.1,19.8,70.24,0,Clear
"Chennai, TN, India",03/28/2019,38,25,30,39.9,0,0,25.9,156.41,5.8,8.8,67.92,0,Clear
"Chennai, TN, India",03/29/2019,36,26,30.3,43.3,0,0,18.4,165.5,6.4,17,72.68,0,Clear
"Chennai, TN, India",03/30/2019,37,26,30.6,43.2,0,0,25.9,163.75,6.4,12.1,70.18,0,Clear
"Chennai, TN, India",03/31/2019,38,27.7,31.4,43.2,0,0,22.3,192.38,6.7,21.3,69.95,0,Clear
"Chennai, TN, India",04-01-2019,37,27.4,30.9,46.3,0,0,24.1,185.67,6.5,16.4,71.15,0,Clear
"Chennai, TN, India",04-02-2019,35,27.4,30.4,41.9,0,0,22.3,167.71,6.6,32.9,74.01,0,Partially cloudy
"Chennai, TN, India",04-03-2019,35,27,30.4,41.9,0,0,27.7,174.08,6.9,24.5,71.93,0,Clear
"Chennai, TN, India",04-04-2019,36,26,30.4,41.9,0,0,22.3,169.21,6.3,25.1,70.8,0,Partially cloudy
"Chennai, TN, India",04-05-2019,35,27,30.6,43.3,0,0,24.1,188.63,6.2,30.2,75.05,0,Partially cloudy
"Chennai, TN, India",04-06-2019,38,26.9,31.1,43.4,0,0,18.4,183.5,6.3,30.8,69.07,0,Partially cloudy
"Chennai, TN, India",04-07-2019,37,26.9,31.1,42.1,0,0,22.3,172.87,6.4,24.5,68.36,0,Clear
"Chennai, TN, India",04-08-2019,37,27.9,31.1,46,0,0,25.9,179.54,6.2,35.8,72.94,0,Partially cloudy
"Chennai, TN, India",04-09-2019,37,28.8,31.4,44.7,0,0,22.3,174.67,6.2,43.6,73.9,0,Partially cloudy
"Chennai, TN, India",04-10-2019,35,28.4,31.3,43.6,0,0,20.5,169.29,6.6,31.7,75.13,0,Partially cloudy
"Chennai, TN, India",04-11-2019,38,28,31.1,43.4,0,0,24.1,192.79,6.7,33.4,74.63,0,Partially cloudy
"Chennai, TN, India",04-12-2019,37,28,31.1,44.5,0,0,22.3,182.71,6.3,34.7,75.7,0,Partially cloudy
"Chennai, TN, India",04/13/2019,37,27.8,31.3,44.5,0,0,25.9,159.29,6.7,18.7,71.06,0,Clear
"Chennai, TN, India",04/14/2019,37,28,30.8,46,0,0,22.3,177.25,6.8,25.8,73.58,0,Partially cloudy
"Chennai, TN, India",04/15/2019,37,27,30.7,44.5,0,0,22.3,163.54,6.6,21.9,71.88,0,Clear
"Chennai, TN, India",04/16/2019,36,27,30.8,44.7,0,0,27.7,170.63,6.1,24.1,72.91,0,Clear
"Chennai, TN, India",04/17/2019,38,26.9,31.7,42.3,0,0,25.9,215.25,6.2,27.2,67.53,0,Partially cloudy
"Chennai, TN, India",04/18/2019,36,27.2,31.2,46.7,0,0,24.1,199.96,6.5,42.7,78.65,0,Partially cloudy
"Chennai, TN, India",04/19/2019,36,26.9,31.5,46.3,0,0,24.1,220.58,6.7,41.7,74.65,0,Partially cloudy
"Chennai, TN, India",04/20/2019,36,27,31.6,44.7,0,0,27.7,193.71,6.7,40,72.35,0,Partially cloudy
"Chennai, TN, India",04/21/2019,38,27.6,32,47.3,0,0,24.1,207.42,6.8,42.8,69.87,0,Partially cloudy
"Chennai, TN, India",04/22/2019,35,27.1,31.2,44.9,0,0,24.1,154.54,6.3,44.4,73.57,0,Partially cloudy
"Chennai, TN, India",04/23/2019,35,28,31,44.9,0,0,22.3,108.17,5.9,49.7,70.67,0,Partially cloudy
"Chennai, TN, India",04/24/2019,36,28.8,31.5,42,0,0,23.6,126.42,6.4,37.8,67.6,0,Partially cloudy
"Chennai, TN, India",04/25/2019,35,28,31.3,41.9,0,0,23.5,185.54,6.4,31.3,69.72,0,Partially cloudy
"Chennai, TN, India",04/26/2019,37,28,31.7,46,0,0,20.6,191.67,6.4,26.6,72.48,0,Partially cloudy
"Chennai, TN, India",04/27/2019,36,28.8,31.7,44.7,0,0,24.1,200.46,6.3,39.4,72.03,0,Partially cloudy
"Chennai, TN, India",04/28/2019,36,29,31.5,44.7,0,0,28.7,179.54,6.8,55.5,73.57,0,Partially cloudy
"Chennai, TN, India",04/29/2019,36,28.4,31.4,48.1,0,0,28.2,167.42,6.6,58.1,77.86,0,Partially cloudy
"Chennai, TN, India",04/30/2019,40,25.5,31.8,46.7,0,0,29.1,193.63,5.7,56.1,74.8,0,Partially cloudy
"Chennai, TN, India",05-01-2019,37,27.1,31.9,42.3,0,0,25.5,214.54,5.1,63.6,68.41,0,Partially cloudy
"Chennai, TN, India",05-02-2019,42,29,33.3,47.3,0,0,35,214.04,6.1,69,58.93,0,Partially cloudy
"Chennai, TN, India",05-03-2019,42,29.3,33.7,48.7,0,0,29.4,217.67,6.6,43.5,60.6,0,Partially cloudy
"Chennai, TN, India",05-04-2019,40,29.7,32.8,47.2,0,0,38.8,206,6.6,36.4,67.34,0,Partially cloudy
"Chennai, TN, India",05-05-2019,38,28.8,32.3,50.8,0,0,31.1,195.54,6.5,34.1,73.62,0,Partially cloudy
"Chennai, TN, India",05-06-2019,41,28.5,33.4,54.8,0,0,33.9,205.92,6.4,40.5,69.53,0,Partially cloudy
"Chennai, TN, India",05-07-2019,41,28.1,33.2,51.8,0,0,24.1,203.57,6.1,49.4,66.58,0,Partially cloudy
"Chennai, TN, India",05-08-2019,40,30.2,33.5,47.1,0,0,26.1,217.75,5.8,64.9,53.87,0,Partially cloudy
"Chennai, TN, India",05-09-2019,42,28.6,33.4,49.7,0,0,27.2,200.92,6.9,27.5,57.94,0,Partially cloudy
"Chennai, TN, India",05-10-2019,41,29,33.4,48.1,0,0,24,205.71,6.5,26.9,61.73,0,Partially cloudy
"Chennai, TN, India",05-11-2019,39,29.3,32.6,50.8,0,0,40.1,196.96,6.9,20.5,71.47,0,Clear
"Chennai, TN, India",05-12-2019,37,29.3,31.9,49.5,0,0,26,191.92,6.7,28.6,75.21,0,Partially cloudy
"Chennai, TN, India",05/13/2019,39,29,32,47.3,0,0,105.5,216.42,6.8,35.3,74.88,0,Partially cloudy
"Chennai, TN, India",05/14/2019,37,28.8,32.2,49.5,0,0,22.3,196.21,6.4,28,75.84,0,Partially cloudy
"Chennai, TN, India",05/15/2019,39,28.5,32.1,49.5,0,0,22.3,201.92,6.7,33.7,75.45,0,Partially cloudy
"Chennai, TN, India",05/16/2019,39,26.4,31.6,47.2,0,0,24.1,201.25,6.7,39.2,75.5,0,Partially cloudy
"Chennai, TN, India",05/17/2019,38,29.4,32,50.2,0,0,28.9,198.88,6.6,36.7,76.76,0,Partially cloudy
"Chennai, TN, India",05/18/2019,38,29.6,32,49.5,0,0,40.3,196.96,6.5,37.9,77.21,0,Partially cloudy
"Chennai, TN, India",05/19/2019,39,29.7,32.3,47.6,0,0,47,201.04,6.7,29.3,73.06,0,Partially cloudy
"Chennai, TN, India",05/20/2019,38,29.3,32.6,47.9,0,0,22.3,193.21,6.5,31.4,69.33,0,Partially cloudy
"Chennai, TN, India",05/21/2019,38,29,32.4,49,0,0,24.1,193.08,7,23.1,68.36,0,Clear
"Chennai, TN, India",05/22/2019,39,29.4,32.2,44.6,0,0,27.7,197.96,6.6,27.1,68.72,0,Partially cloudy
"Chennai, TN, India",05/23/2019,38,29.6,32.4,45.8,0,0,24.1,203.21,7.2,40.3,70.99,0,Partially cloudy
"Chennai, TN, India",05/24/2019,38,26.8,31.8,50.8,0,0,25.9,216.67,6.5,32.2,75.9,0,Partially cloudy
"Chennai, TN, India",05/25/2019,40,27.2,32.4,50.8,0,0,22.3,220.67,6.6,22.7,72.51,0,Clear
"Chennai, TN, India",05/26/2019,41,27.9,32.8,55.6,0,0,27.7,216.46,6.9,18.9,71.65,0,Clear
"Chennai, TN, India",05/27/2019,38,27.5,32.1,49.5,0,0,22.3,209.04,6.6,23.8,74.52,0,Clear
"Chennai, TN, India",05/28/2019,41,27.7,32.6,57,0,0,22.3,215.08,6.4,30.5,75.41,0,Partially cloudy
"Chennai, TN, India",05/29/2019,40,26.3,31.9,48.5,0,0,22.3,211.71,6.5,29.8,74.9,0,Partially cloudy
"Chennai, TN, India",05/30/2019,37,27.4,31.8,49.5,0,0,33.4,191.13,6.1,39.2,79.44,0,Partially cloudy
"Chennai, TN, India",05/31/2019,40,28,32.4,50,0,0,39.9,211.54,6.7,29.7,70.93,0,Partially cloudy
"Chennai, TN, India",06-01-2019,41,30.2,33.2,47.3,0,0,37,217.75,6.5,35.5,66.36,0,Partially cloudy
"Chennai, TN, India",06-02-2019,41,29.8,33.5,51.7,0,0,43.6,220,6.6,33.5,64.68,0,Partially cloudy
"Chennai, TN, India",06-03-2019,38,30,32.7,45.8,0,0,24.1,196.48,6.5,38.5,61.62,0,Partially cloudy
"Chennai, TN, India",06-04-2019,39,30.4,33,50.3,0,0,20.5,196.21,6.6,41.2,69.23,0,Partially cloudy
"Chennai, TN, India",06-05-2019,37,30,32.7,47.6,0,0,26.2,201.38,6.6,29.7,68.32,0,Partially cloudy
"Chennai, TN, India",06-06-2019,38,29.7,32.3,47.3,0,0,42.3,181.57,6.8,29.5,70.34,0,Partially cloudy
"Chennai, TN, India",06-07-2019,38,30,32.7,51.5,0,0,27.7,201.33,6.6,34.4,72.74,0,Partially cloudy
"Chennai, TN, India",06-08-2019,41,27.1,32.9,47.2,0,0,24.1,232.71,6.7,33.4,66.24,0,Partially cloudy
"Chennai, TN, India",06-09-2019,41,28.5,33.2,50,0,0,25.9,223.46,6.7,34.1,65.69,0,Partially cloudy
"Chennai, TN, India",06-10-2019,40,25.7,33.1,45.8,0,0,26.2,227.13,6.8,51.5,58.42,0,Partially cloudy
"Chennai, TN, India",06-11-2019,40,25.8,33.1,47.1,0,0,32.1,226.71,6.7,47.3,58.09,0,Partially cloudy
"Chennai, TN, India",06-12-2019,41,25.4,32.8,45.9,0,0,36.4,238.7,7.3,35.9,61.05,0,Partially cloudy
"Chennai, TN, India",06/13/2019,39,26.8,32.3,44.6,0,0,45.2,237.96,6.9,41.1,60.12,0,Partially cloudy
"Chennai, TN, India",06/14/2019,41,29,33.2,45.1,0,0,48.5,233.87,6.8,35.5,59.63,0,Partially cloudy
"Chennai, TN, India",06/15/2019,41,30.1,33.9,45.1,0,0,24.3,217.83,6.4,29.2,57.5,0,Partially cloudy
"Chennai, TN, India",06/16/2019,41,29.5,34.2,48.1,0,0,25.9,213.83,6.8,40.4,57.42,0,Partially cloudy
"Chennai, TN, India",06/17/2019,41,29.5,34,44.2,0,0,22.3,209.54,6.6,48,55.96,0,Partially cloudy
"Chennai, TN, India",06/18/2019,42,29,33.8,45.5,0,0,27.7,193.3,6.8,48.7,60.31,0,Partially cloudy
"Chennai, TN, India",06/19/2019,41,30,33.5,45.1,0,0,25.9,200.83,6.2,44.7,57.78,0,Partially cloudy
